time,state,uptimeSec,freeHeap,minFreeHeap,largestBlock,freeDma,minFreeDma,rssi,wifiMode,espnowBound,runActive,pingOk,wsFrames
2026-07-08T18:00:49,ip_dead,,,,,,,,,,,0,
2026-07-08T18:02:12,ip_dead,,,,,,,,,,,0,
2026-07-08T18:03:31,ip_dead,,,,,,,,,,,0,
2026-07-08T18:06:27,ip_dead,,,,,,,,,,,0,
2026-07-08T18:07:14,ip_dead,,,,,,,,,,,0,
2026-07-08T18:13:28,ip_dead,,,,,,,,,,,0,
2026-07-08T18:13:45,ip_dead,,,,,,,,,,,0,
2026-07-08T18:14:03,ip_dead,,,,,,,,,,,0,
2026-07-08T18:14:57,ip_dead,,,,,,,,,,,0,
2026-07-08T18:15:53,ip_dead,,,,,,,,,,,0,
2026-07-08T18:16:34,ip_dead,,,,,,,,,,,0,
2026-07-08T18:17:56,ip_dead,,,,,,,,,,,0,
2026-07-08T18:18:13,ip_dead,,,,,,,,,,,0,
2026-07-08T18:18:30,ip_dead,,,,,,,,,,,0,
2026-07-08T18:18:47,ip_dead,,,,,,,,,,,0,
2026-07-08T18:19:04,ip_dead,,,,,,,,,,,0,
2026-07-08T18:19:21,ip_dead,,,,,,,,,,,0,
2026-07-08T18:19:38,ip_dead,,,,,,,,,,,0,
2026-07-08T18:19:55,ip_dead,,,,,,,,,,,0,
2026-07-08T18:20:12,ip_dead,,,,,,,,,,,0,
2026-07-08T18:20:29,ip_dead,,,,,,,,,,,0,
2026-07-08T18:20:46,ip_dead,,,,,,,,,,,0,
2026-07-08T18:21:03,ip_dead,,,,,,,,,,,0,
2026-07-08T18:21:20,ip_dead,,,,,,,,,,,0,
2026-07-08T18:21:32,ip_dead,,,,,,,,,,,0,
2026-07-08T18:21:49,ip_dead,,,,,,,,,,,0,
2026-07-08T18:22:06,ip_dead,,,,,,,,,,,0,
2026-07-08T18:22:23,ip_dead,,,,,,,,,,,0,
2026-07-08T18:22:40,ip_dead,,,,,,,,,,,0,
2026-07-08T18:22:57,ip_dead,,,,,,,,,,,0,
2026-07-08T18:23:14,ip_dead,,,,,,,,,,,0,
2026-07-08T18:23:32,ip_dead,,,,,,,,,,,0,
2026-07-08T18:23:49,ip_dead,,,,,,,,,,,0,
2026-07-08T18:24:06,ip_dead,,,,,,,,,,,0,
2026-07-08T18:24:23,ip_dead,,,,,,,,,,,0,
2026-07-08T18:24:40,ip_dead,,,,,,,,,,,0,
2026-07-08T18:24:57,ip_dead,,,,,,,,,,,0,
2026-07-08T18:25:14,ip_dead,,,,,,,,,,,0,
2026-07-08T18:25:31,ip_dead,,,,,,,,,,,0,
2026-07-08T18:25:48,ip_dead,,,,,,,,,,,0,
2026-07-08T18:26:05,ip_dead,,,,,,,,,,,0,
2026-07-08T18:26:22,ip_dead,,,,,,,,,,,0,
2026-07-08T18:26:39,ip_dead,,,,,,,,,,,0,
2026-07-08T18:26:56,ip_dead,,,,,,,,,,,0,
2026-07-08T18:27:13,ip_dead,,,,,,,,,,,0,
2026-07-08T18:27:30,ip_dead,,,,,,,,,,,0,
2026-07-08T18:27:47,ip_dead,,,,,,,,,,,0,
2026-07-08T18:28:04,ip_dead,,,,,,,,,,,0,
2026-07-08T18:28:21,ip_dead,,,,,,,,,,,0,
2026-07-08T18:28:38,ip_dead,,,,,,,,,,,0,
2026-07-08T18:28:55,ip_dead,,,,,,,,,,,0,
2026-07-08T18:29:12,ip_dead,,,,,,,,,,,0,
2026-07-08T18:29:29,ip_dead,,,,,,,,,,,0,
2026-07-08T18:29:46,ip_dead,,,,,,,,,,,0,
2026-07-08T18:30:03,ip_dead,,,,,,,,,,,0,
2026-07-08T18:30:20,ip_dead,,,,,,,,,,,0,
2026-07-08T18:30:37,ip_dead,,,,,,,,,,,0,
2026-07-08T18:30:54,ip_dead,,,,,,,,,,,0,
2026-07-08T18:31:11,ip_dead,,,,,,,,,,,0,
2026-07-08T18:31:28,ip_dead,,,,,,,,,,,0,
2026-07-08T18:31:45,ip_dead,,,,,,,,,,,0,
2026-07-08T18:32:02,ip_dead,,,,,,,,,,,0,
2026-07-08T18:32:19,ip_dead,,,,,,,,,,,0,
2026-07-08T18:32:36,ip_dead,,,,,,,,,,,0,
2026-07-08T18:32:53,ip_dead,,,,,,,,,,,0,
2026-07-08T18:33:10,ip_dead,,,,,,,,,,,0,
2026-07-08T18:33:27,ip_dead,,,,,,,,,,,0,
2026-07-08T18:33:44,ip_dead,,,,,,,,,,,0,
2026-07-08T18:34:01,ip_dead,,,,,,,,,,,0,
2026-07-08T18:34:18,ip_dead,,,,,,,,,,,0,
2026-07-08T18:34:35,ip_dead,,,,,,,,,,,0,
2026-07-08T18:34:52,ip_dead,,,,,,,,,,,0,
2026-07-08T18:35:09,ip_dead,,,,,,,,,,,0,
2026-07-08T18:35:26,ip_dead,,,,,,,,,,,0,
2026-07-08T18:35:43,ip_dead,,,,,,,,,,,0,
2026-07-08T18:36:00,ip_dead,,,,,,,,,,,0,
2026-07-08T18:36:17,ip_dead,,,,,,,,,,,0,
2026-07-08T18:36:34,ip_dead,,,,,,,,,,,0,
2026-07-08T18:36:51,ip_dead,,,,,,,,,,,0,
2026-07-08T18:37:09,ip_dead,,,,,,,,,,,0,
2026-07-08T18:37:26,ip_dead,,,,,,,,,,,0,
2026-07-08T18:37:43,ip_dead,,,,,,,,,,,0,
2026-07-08T18:38:00,ip_dead,,,,,,,,,,,0,
2026-07-08T18:38:17,ip_dead,,,,,,,,,,,0,
2026-07-08T18:38:34,ip_dead,,,,,,,,,,,0,
2026-07-08T18:38:51,ip_dead,,,,,,,,,,,0,
2026-07-08T18:39:08,ip_dead,,,,,,,,,,,0,
2026-07-08T18:39:25,ip_dead,,,,,,,,,,,0,
2026-07-08T18:39:42,ip_dead,,,,,,,,,,,0,
2026-07-08T18:39:59,ip_dead,,,,,,,,,,,0,
2026-07-08T18:40:16,ip_dead,,,,,,,,,,,0,
2026-07-08T18:40:33,ip_dead,,,,,,,,,,,0,
2026-07-08T18:40:50,ip_dead,,,,,,,,,,,0,
2026-07-08T18:41:07,ip_dead,,,,,,,,,,,0,
2026-07-08T18:41:24,ip_dead,,,,,,,,,,,0,
2026-07-08T18:41:41,ip_dead,,,,,,,,,,,0,
2026-07-08T18:41:58,ip_dead,,,,,,,,,,,0,
2026-07-08T18:42:15,ip_dead,,,,,,,,,,,0,
2026-07-08T18:42:32,ip_dead,,,,,,,,,,,0,
2026-07-08T18:42:49,ip_dead,,,,,,,,,,,0,
2026-07-08T18:43:06,ip_dead,,,,,,,,,,,0,
2026-07-08T18:43:23,ip_dead,,,,,,,,,,,0,
2026-07-08T18:43:40,ip_dead,,,,,,,,,,,0,
2026-07-08T18:43:57,ip_dead,,,,,,,,,,,0,
2026-07-08T18:44:14,ip_dead,,,,,,,,,,,0,
2026-07-08T18:44:31,ip_dead,,,,,,,,,,,0,
2026-07-08T18:44:48,ip_dead,,,,,,,,,,,0,
2026-07-08T18:45:05,ip_dead,,,,,,,,,,,0,
2026-07-08T18:45:22,ip_dead,,,,,,,,,,,0,
2026-07-08T18:45:39,ip_dead,,,,,,,,,,,0,
2026-07-08T18:45:56,ip_dead,,,,,,,,,,,0,
2026-07-08T18:46:13,ip_dead,,,,,,,,,,,0,
2026-07-08T18:46:30,ip_dead,,,,,,,,,,,0,
2026-07-08T18:46:47,ip_dead,,,,,,,,,,,0,
2026-07-08T18:47:04,ip_dead,,,,,,,,,,,0,
2026-07-08T18:47:21,ip_dead,,,,,,,,,,,0,
2026-07-08T18:47:38,ip_dead,,,,,,,,,,,0,
2026-07-08T18:47:55,ip_dead,,,,,,,,,,,0,
2026-07-08T18:48:12,ip_dead,,,,,,,,,,,0,
2026-07-08T18:48:29,ip_dead,,,,,,,,,,,0,
2026-07-08T18:48:46,ip_dead,,,,,,,,,,,0,
2026-07-08T18:49:03,ip_dead,,,,,,,,,,,0,
2026-07-08T18:49:20,ip_dead,,,,,,,,,,,0,
2026-07-08T18:49:37,ip_dead,,,,,,,,,,,0,
2026-07-08T18:49:54,ip_dead,,,,,,,,,,,0,
2026-07-08T18:50:11,ip_dead,,,,,,,,,,,0,
2026-07-08T18:50:28,ip_dead,,,,,,,,,,,0,
2026-07-08T18:50:46,ip_dead,,,,,,,,,,,0,
2026-07-08T18:51:03,ip_dead,,,,,,,,,,,0,
2026-07-08T18:51:20,ip_dead,,,,,,,,,,,0,
2026-07-08T18:51:37,ip_dead,,,,,,,,,,,0,
2026-07-08T18:51:54,ip_dead,,,,,,,,,,,0,
2026-07-08T18:52:11,ip_dead,,,,,,,,,,,0,
2026-07-08T18:52:28,ip_dead,,,,,,,,,,,0,
2026-07-08T18:52:45,ip_dead,,,,,,,,,,,0,
2026-07-08T18:53:02,ip_dead,,,,,,,,,,,0,
2026-07-08T18:53:19,ip_dead,,,,,,,,,,,0,
2026-07-08T18:53:36,ip_dead,,,,,,,,,,,0,
2026-07-08T18:53:53,ip_dead,,,,,,,,,,,0,
2026-07-08T18:54:10,ip_dead,,,,,,,,,,,0,
2026-07-08T18:54:27,ip_dead,,,,,,,,,,,0,
2026-07-08T18:54:44,ip_dead,,,,,,,,,,,0,
2026-07-08T18:55:01,ip_dead,,,,,,,,,,,0,
2026-07-08T18:55:18,ip_dead,,,,,,,,,,,0,
2026-07-08T18:55:35,ip_dead,,,,,,,,,,,0,
2026-07-08T18:55:52,ip_dead,,,,,,,,,,,0,
2026-07-08T18:56:09,ip_dead,,,,,,,,,,,0,
2026-07-08T18:56:26,ip_dead,,,,,,,,,,,0,
2026-07-08T18:56:43,ip_dead,,,,,,,,,,,0,
2026-07-08T18:57:00,ip_dead,,,,,,,,,,,0,
2026-07-08T18:57:17,ip_dead,,,,,,,,,,,0,
2026-07-08T18:57:34,ip_dead,,,,,,,,,,,0,
2026-07-08T18:57:51,ip_dead,,,,,,,,,,,0,
2026-07-08T18:58:08,ip_dead,,,,,,,,,,,0,
2026-07-08T18:58:25,ip_dead,,,,,,,,,,,0,
2026-07-08T18:58:42,ip_dead,,,,,,,,,,,0,
2026-07-08T18:58:59,ip_dead,,,,,,,,,,,0,
2026-07-08T18:59:16,ip_dead,,,,,,,,,,,0,
2026-07-08T18:59:33,ip_dead,,,,,,,,,,,0,
2026-07-08T18:59:50,ip_dead,,,,,,,,,,,0,
2026-07-08T19:00:07,ip_dead,,,,,,,,,,,0,
2026-07-08T19:00:24,ip_dead,,,,,,,,,,,0,
2026-07-08T19:00:41,ip_dead,,,,,,,,,,,0,
2026-07-08T19:00:58,ip_dead,,,,,,,,,,,0,
2026-07-08T19:01:15,ip_dead,,,,,,,,,,,0,
2026-07-08T19:01:32,ip_dead,,,,,,,,,,,0,
2026-07-08T19:01:49,ip_dead,,,,,,,,,,,0,
2026-07-08T19:02:06,ip_dead,,,,,,,,,,,0,
2026-07-08T19:02:23,ip_dead,,,,,,,,,,,0,
2026-07-08T19:02:40,ip_dead,,,,,,,,,,,0,
2026-07-08T19:02:57,ip_dead,,,,,,,,,,,0,
2026-07-08T19:03:14,ip_dead,,,,,,,,,,,0,
2026-07-08T19:03:31,ip_dead,,,,,,,,,,,0,
2026-07-08T19:03:48,ip_dead,,,,,,,,,,,0,
2026-07-08T19:04:06,ip_dead,,,,,,,,,,,0,
2026-07-08T19:04:23,ip_dead,,,,,,,,,,,0,
2026-07-08T19:04:40,ip_dead,,,,,,,,,,,0,
2026-07-08T19:04:57,ip_dead,,,,,,,,,,,0,
2026-07-08T19:05:14,ip_dead,,,,,,,,,,,0,
2026-07-08T19:05:31,ip_dead,,,,,,,,,,,0,
2026-07-08T19:05:48,ip_dead,,,,,,,,,,,0,
2026-07-08T19:06:05,ip_dead,,,,,,,,,,,0,
2026-07-08T19:06:22,ip_dead,,,,,,,,,,,0,
2026-07-08T19:06:39,ip_dead,,,,,,,,,,,0,
2026-07-08T19:06:56,ip_dead,,,,,,,,,,,0,
2026-07-08T19:07:13,ip_dead,,,,,,,,,,,0,
2026-07-08T19:07:30,ip_dead,,,,,,,,,,,0,
2026-07-08T19:07:47,ip_dead,,,,,,,,,,,0,
2026-07-08T19:08:04,ip_dead,,,,,,,,,,,0,
2026-07-08T19:08:21,ip_dead,,,,,,,,,,,0,
2026-07-08T19:08:38,ip_dead,,,,,,,,,,,0,
2026-07-08T19:08:55,ip_dead,,,,,,,,,,,0,
2026-07-08T19:09:12,ip_dead,,,,,,,,,,,0,
2026-07-08T19:09:29,ip_dead,,,,,,,,,,,0,
2026-07-08T19:09:46,ip_dead,,,,,,,,,,,0,
2026-07-08T19:10:03,ip_dead,,,,,,,,,,,0,
2026-07-08T19:10:20,ip_dead,,,,,,,,,,,0,
2026-07-08T19:10:37,ip_dead,,,,,,,,,,,0,
2026-07-08T19:10:54,ip_dead,,,,,,,,,,,0,
2026-07-08T19:11:11,ip_dead,,,,,,,,,,,0,
2026-07-08T19:11:28,ip_dead,,,,,,,,,,,0,
2026-07-08T19:11:45,ip_dead,,,,,,,,,,,0,
2026-07-08T19:12:02,ip_dead,,,,,,,,,,,0,
2026-07-08T19:12:19,ip_dead,,,,,,,,,,,0,
2026-07-08T19:12:36,ip_dead,,,,,,,,,,,0,
2026-07-08T19:12:53,ip_dead,,,,,,,,,,,0,
2026-07-08T19:13:10,ip_dead,,,,,,,,,,,0,
2026-07-08T19:13:27,ip_dead,,,,,,,,,,,0,
2026-07-08T19:13:44,ip_dead,,,,,,,,,,,0,
2026-07-08T19:14:01,ip_dead,,,,,,,,,,,0,
2026-07-08T19:14:18,ip_dead,,,,,,,,,,,0,
2026-07-08T19:14:35,ip_dead,,,,,,,,,,,0,
2026-07-08T19:14:52,ip_dead,,,,,,,,,,,0,
2026-07-08T19:15:09,ip_dead,,,,,,,,,,,0,
2026-07-08T19:15:26,ip_dead,,,,,,,,,,,0,
2026-07-08T19:15:43,ip_dead,,,,,,,,,,,0,
2026-07-08T19:16:00,ip_dead,,,,,,,,,,,0,
2026-07-08T19:16:17,ip_dead,,,,,,,,,,,0,
2026-07-08T19:16:34,ip_dead,,,,,,,,,,,0,
2026-07-08T19:16:52,ip_dead,,,,,,,,,,,0,
2026-07-08T19:17:09,ip_dead,,,,,,,,,,,0,
2026-07-08T19:17:26,ip_dead,,,,,,,,,,,0,
2026-07-08T19:17:43,ip_dead,,,,,,,,,,,0,
2026-07-08T19:18:00,ip_dead,,,,,,,,,,,0,
2026-07-08T19:18:17,ip_dead,,,,,,,,,,,0,
2026-07-08T19:18:34,ip_dead,,,,,,,,,,,0,
2026-07-08T19:18:51,ip_dead,,,,,,,,,,,0,
2026-07-08T19:19:08,ip_dead,,,,,,,,,,,0,
2026-07-08T19:19:25,ip_dead,,,,,,,,,,,0,
2026-07-08T19:19:42,ip_dead,,,,,,,,,,,0,
2026-07-08T19:19:59,ip_dead,,,,,,,,,,,0,
2026-07-08T19:20:16,ip_dead,,,,,,,,,,,0,
2026-07-08T19:20:33,ip_dead,,,,,,,,,,,0,
2026-07-08T19:20:50,ip_dead,,,,,,,,,,,0,
2026-07-08T19:21:07,ip_dead,,,,,,,,,,,0,
2026-07-08T19:21:24,ip_dead,,,,,,,,,,,0,
2026-07-08T19:21:41,ip_dead,,,,,,,,,,,0,
2026-07-08T19:21:58,ip_dead,,,,,,,,,,,0,
2026-07-08T19:22:15,ip_dead,,,,,,,,,,,0,
2026-07-08T19:22:32,ip_dead,,,,,,,,,,,0,
2026-07-08T19:22:49,ip_dead,,,,,,,,,,,0,
2026-07-08T19:23:06,ip_dead,,,,,,,,,,,0,
2026-07-08T19:23:23,ip_dead,,,,,,,,,,,0,
2026-07-08T19:23:40,ip_dead,,,,,,,,,,,0,
2026-07-08T19:23:57,ip_dead,,,,,,,,,,,0,
2026-07-08T19:24:14,ip_dead,,,,,,,,,,,0,
2026-07-08T19:24:31,ip_dead,,,,,,,,,,,0,
2026-07-08T19:24:48,ip_dead,,,,,,,,,,,0,
2026-07-08T19:25:05,ip_dead,,,,,,,,,,,0,
